title,authors,publication_date,abstract,url,id
Okun Revisited: Who Benefits Most from a Strong Economy,"Wilcox, David W., Aaronson, Stephanie, Daly, Mary C., Wascher, William L.",N/A,"Previous research has shown that the labor market experiences of less advantaged groups are more cyclically sensitive than the labor market experiences of more advantaged groups; in other words, less advantaged groups experience a high-beta version of the aggregate fluctuations in the labor market. For example, when the unemployment rate of whites increases by 1 percentage point, the unemployment rates of African Americans and Hispanics rise by well more than 1 percentage point, on average. This behavior is observed across other labor-market indicators, and is roughly reversed when the unemployment rate declines. We update this work to include the post-Great Recession period and extend the analysis to consider whether these high-beta relationships change when the labor market is especially tight. We find suggestive evidence that when the labor market is already strong, a further increment of strengthening provides a modest extra benefit to some disadvantaged groups, relative to earlier in the labor-market cycle. In addition, we provide preliminary evidence suggesting that these gains are somewhat persistent for African Americans and women.",https://www.federalreserve.gov/econres/feds/files/2019072pap.pdf,fedgfe:34890:original
Near observational equivalence and unit root processes: formal concepts and implications,"Faust, Jon",N/A,"A number of recent papers have discussed the fact that difference stationary and trend stationary processes are nearly observationally equivalent. The meaning of this fact, however, remains clouded. This paper defines near observational equivalence and derives several implications of the notion for classical and Bayesian unit root inference. For example, unless restrictions are imposed on the general difference and trend stationary models, the exact size of any consistent unit root test rises to one with sample size. Bayesian posteriors regarding unit roots are arbitrary in the sense that given any prior, there are other priors that agree with the first regarding empirical outcomes, but that imply arbitrarily different unit root posteriors.",http://www.federalreserve.gov/pubs/ifdp/1993/447/default.htm,fedgif:36922:original
Returns to Active Management: The Case of Hedge Funds,"Kazemi, Maziar, Islamaj, Ergys",N/A,"Do more active hedge fund managers generate higher returns than their less active peers? We attempt to answer this question. Using Kalman Filter techniques, we estimate the risk exposure dynamics of a large sample of live and dead equity long-short hedge funds. These estimates are then used to develop a measure of activeness for each hedge fund. Our results show that there exists a nonlinear relationship between activeness and performance. Using raw returns as a measure of performance, it is found that more active funds outperform the less active ones. However, when risk adjusted returns are used to measure performance, we find the opposite results; that is, activeness is inversely related to returns. Still, we find that a few very active managers outperform the moderately active funds and generate higher returns. We conclude that the most active managers use their skills to manage the riskiness of their portfolios and are, therefore, able to provide higher risk adjusted returns. Finally, we find that compared to the least active managers, the most active managers are less homogeneous and, therefore, due diligence is far more important when selecting an active manager.",http://www.federalreserve.gov/pubs/ifdp/2014/1112/ifdp1112.pdf,fedgif:37535:original
Present position of the durable goods inventory,"Terborgh, George",N/A,N/A,,fedgrb:15108
U.S. electricity prices in the wake of growing natural gas production.,"Brown, Jason, Kodaka, Andres",N/A,N/A,http://www.kansascityfed.org/publicat/mse/MSE_0214.pdf,fedkms:7988
The role of demand management policies in reducing unemployment,"Bean, Charles R.",N/A,N/A,https://www.kansascityfed.org/Jackson%20Hole/documents/3681/1994-S94BEAN.pdf,fedkpr:21586
Imperfect information and staggered price setting,"Cecchetti, Stephen G., Ball, Laurence",N/A,N/A,,fedkrw:40854:original
"Inflation, financial markets and capital formation - commentary","Chatterjee, Satyajit",N/A,N/A,http://research.stlouisfed.org/publications/review/96/05/9605sc2.pdf,fedlpr:30325
Views on the U.S. economy: a four-part story,"Bullard, James B.",N/A,"Presented at the 3rd Rocky Mountain Economic Summit, Jackson Hole, Wyoming",http://research.stlouisfed.org/econ/bullard/pdf/Bullard3rdRockyMountainEconomicSummit29July2011Final.pdf,fedlps:33267
Uneven employment growth reflects differing mixes of jobs,"Pakko, Michael R., Byrge, Joshua A.",N/A,N/A,https://www.stlouisfed.org/publications/regional-economist/october-2006/uneven-employment-growth-reflects-differing-mixes-of-jobs,fedlre:27153
Best guesses and surprises,"Poole, William",N/A,"This article was originally presented as a speech at the Charlotte Economics Club, Charlotte, North Carolina, February 25, 2004.",https://files.stlouisfed.org/files/htdocs/publications/review/04/05/Poole.pdf,fedlrv:25050
Are banks dead? Or are the reports greatly exaggerated?,"Gertler, Mark, Boyd, John H.",N/A,"This article reexamines the conventional wisdom that commercial banking is in severe decline. A careful reading of the evidence does not support it. True, on-balance sheet assets held by commercial banks have declined as a share of total intermediary assets. But this measure ignores the substantial growth in banks' off-balance sheet activities, in off-shore lending by foreign banks, and in the size of the financial intermediation sector. Adjusted for these considerations, the bank-assets measure shows no clear evidence of secular decline. Neither does an alternative measure, constructed using data from the national income accounts. At most, banking may have suffered a slight loss of market share lately. But this loss is a temporary response to a series of adverse shocks rather than the start of a permanent decline.",http://minneapolisfed.org/research/qr/qr1831.html,fedmqr:41697
